Date,NAV
2021-02-22,87.392602
2021-02-23,87.323677
2021-02-24,87.340548
2021-02-25,86.937398
2021-02-26,86.789307
2021-03-01,86.839999
2021-03-02,86.864298
2021-03-03,86.76345
2021-03-04,86.513344
2021-03-05,86.388804
2021-03-08,86.211285
2021-03-09,86.179248
2021-03-10,86.239215
2021-03-11,86.568056
2021-03-12,86.36014
2021-03-15,86.363093
2021-03-16,86.336572
2021-03-17,86.259909
2021-03-18,85.920973
2021-03-19,85.969682
2021-03-22,86.257675
2021-03-23,86.332282
2021-03-24,86.520761
2021-03-25,86.481252
2021-03-26,86.563174
2021-03-29,86.612907
2021-03-30,86.585177
2021-03-31,86.800042
2021-04-01,86.684074
2021-04-05,86.856696
2021-04-06,87.019344
2021-04-07,87.079473
2021-04-08,87.142017
2021-04-09,87.087348
2021-04-12,87.004157
2021-04-13,86.947589
2021-04-14,87.022058
2021-04-15,87.209874
2021-04-16,87.259874
2021-04-19,87.180475
2021-04-20,87.024487
2021-04-21,87.079782
2021-04-22,87.115685
2021-04-23,87.219616
2021-04-26,87.277899
2021-04-27,87.27999
2021-04-28,87.29603
2021-04-29,87.336765
2021-04-30,87.336371
2021-05-03,87.149785
2021-05-04,87.048603
2021-05-05,87.153011
2021-05-06,87.17197
2021-05-07,87.257465
2021-05-10,87.268075
2021-05-11,87.009951
2021-05-12,86.823741
2021-05-13,86.880036
2021-05-14,86.982618
2021-05-17,86.96313
2021-05-18,86.955896
2021-05-19,86.728782
2021-05-20,86.811162
2021-05-21,86.87808
2021-05-24,86.97451
2021-05-25,87.036918
2021-05-26,87.073859
2021-05-27,87.132641
2021-05-28,87.190714
2021-06-01,87.008256
2021-06-02,87.104325
2021-06-03,87.06516
2021-06-04,87.151743
2021-06-07,87.180533
2021-06-08,87.267715
2021-06-09,87.401392
2021-06-10,87.434804
2021-06-11,87.493056
2021-06-14,87.517585
2021-06-15,87.509468
2021-06-16,87.446039
2021-06-17,87.400204
2021-06-18,87.338542
2021-06-21,87.439983
2021-06-22,87.453601
2021-06-23,87.518656
2021-06-24,87.600167
2021-06-25,87.675487
2021-06-28,87.752871
2021-06-29,87.809296
2021-06-30,87.90663
2021-07-01,87.704663
2021-07-02,87.763922
2021-07-06,87.83485
2021-07-07,87.922346
2021-07-08,87.787225
2021-07-09,87.838159
2021-07-12,87.881726
2021-07-13,87.833897
2021-07-14,87.791997
2021-07-15,87.693333
2021-07-16,87.656409
2021-07-19,87.166667
2021-07-20,87.404493
2021-07-21,87.619458
2021-07-22,87.683196
2021-07-23,87.741038
2021-07-26,87.764078
2021-07-27,87.656001
2021-07-28,87.662111
2021-07-29,87.727414
2021-07-30,87.728794
2021-08-02,87.473884
2021-08-03,87.340615
2021-08-04,87.255422
2021-08-05,87.29076
2021-08-06,87.282834
2021-08-09,87.202573
2021-08-10,87.130588
2021-08-11,87.054733
2021-08-12,87.097501
2021-08-13,87.16095
2021-08-16,87.16228
2021-08-17,87.111701
2021-08-18,87.16651
2021-08-19,87.03894
2021-08-20,87.114166
2021-08-23,87.30792
2021-08-24,87.454127
2021-08-25,87.53695
2021-08-26,87.553264
2021-08-27,87.742202
2021-08-30,87.913166
2021-08-31,87.962905
2021-09-01,87.737503
2021-09-02,87.830364
2021-09-03,87.835337
2021-09-07,87.767765
2021-09-08,87.769394
2021-09-09,87.839186
2021-09-10,87.903451
2021-09-13,87.957939
2021-09-14,87.933588
2021-09-15,88.013355
2021-09-16,87.965758
2021-09-17,87.93673
2021-09-20,87.605802
2021-09-21,87.767215
2021-09-22,87.896127
2021-09-23,87.880893
2021-09-24,87.782975
2021-09-27,87.726883
2021-09-28,87.470174
2021-09-29,87.572269
2021-09-30,87.506512
2021-10-01,87.238618
2021-10-04,87.141226
2021-10-05,87.132843
2021-10-06,86.881317
2021-10-07,87.023554
2021-10-08,86.903348
2021-10-11,86.918135
2021-10-12,86.701965
2021-10-13,86.729608
2021-10-14,87.006609
2021-10-15,87.033493
2021-10-18,86.981517
2021-10-19,87.058856
2021-10-20,87.072826
2021-10-21,87.018369
2021-10-22,86.923705
2021-10-25,86.912545
2021-10-26,86.950636
2021-10-27,86.980448
2021-10-28,86.995044
2021-10-29,86.933144
2021-11-01,86.635179
2021-11-02,86.678111
2021-11-03,86.670768
2021-11-04,86.862021
2021-11-05,87.209991
2021-11-08,87.268343
2021-11-09,87.256191
2021-11-10,86.99012
2021-11-11,86.999746
2021-11-12,86.878888
2021-11-15,86.74195
2021-11-16,86.651899
2021-11-17,86.624402
2021-11-18,86.627772
2021-11-19,86.586151
2021-11-22,86.487272
2021-11-23,86.106794
2021-11-24,85.95674
2021-11-26,85.437486
2021-11-29,85.809633
2021-11-30,85.698968
2021-12-01,85.650122
2021-12-02,85.732031
2021-12-03,85.856402
2021-12-06,86.157162
2021-12-07,86.649666
2021-12-08,86.547234
2021-12-09,86.44413
2021-12-10,86.422218
2021-12-13,86.436469
2021-12-14,86.305086
2021-12-15,86.363022
2021-12-16,86.23285
2021-12-17,86.169801
2021-12-20,86.057585
2021-12-21,86.363414
2021-12-22,86.555895
2021-12-23,86.678811
2021-12-27,86.901688
2021-12-28,86.962182
2021-12-29,86.922283
2021-12-30,86.907736
2021-12-31,86.900031
2022-01-03,86.74745
2022-01-04,86.617137
2022-01-05,86.414215
2022-01-06,86.176245
2022-01-07,85.935154
2022-01-10,85.757156
2022-01-11,86.120482
2022-01-12,86.315097
2022-01-13,86.258544
2022-01-14,86.076105
2022-01-18,85.649857
2022-01-19,85.789016
2022-01-20,85.716635
2022-01-21,85.37791
2022-01-24,85.055621
2022-01-25,85.104393
2022-01-26,85.14151
2022-01-27,84.513852
2022-01-28,84.213863
2022-01-31,84.355439
2022-02-01,84.473884
2022-02-02,84.67141
2022-02-03,84.238426
2022-02-04,83.699471
2022-02-07,83.663512
2022-02-08,83.737888
2022-02-09,84.031632
2022-02-10,83.401202
2022-02-11,82.856447
2022-02-14,82.402428
2022-02-15,82.714151
2022-02-16,82.818777
2022-02-17,82.761214
2022-02-18,82.745336
2022-02-22,82.775079
2022-02-23,82.782166
2022-02-24,82.587383
2022-02-25,83.27676
2022-02-28,83.473326
2022-03-01,83.193095
2022-03-02,83.212468
2022-03-03,83.142394
2022-03-04,82.750321
2022-03-07,82.170093
2022-03-08,81.843108
2022-03-09,82.005009
2022-03-10,81.617332
2022-03-11,81.320414
2022-03-14,80.463645
2022-03-15,80.638783
2022-03-16,81.271976
2022-03-17,81.936479
2022-03-18,82.009678
2022-03-21,81.73918
2022-03-22,81.59914
2022-03-23,81.66108
2022-03-24,81.696993
2022-03-25,81.448388
2022-03-28,81.459605
2022-03-29,82.19678
2022-03-30,82.315635
2022-03-31,82.361699
2022-04-01,81.840635
2022-04-04,82.091758
2022-04-05,81.703057
2022-04-06,81.073274
2022-04-07,80.878605
2022-04-08,80.514985
2022-04-11,79.862931
2022-04-12,80.192447
2022-04-13,80.42317
2022-04-14,80.35222
2022-04-18,80.173576
2022-04-19,80.072327
2022-04-20,80.22613
2022-04-21,79.905459
2022-04-22,79.486402
2022-04-25,79.475592
2022-04-26,79.523137
2022-04-27,79.369473
2022-04-28,79.270089
2022-04-29,78.757068
2022-05-02,77.970613
2022-05-03,78.311816
2022-05-04,78.571924
2022-05-05,78.020792
2022-05-06,77.524539
2022-05-09,76.795813
2022-05-10,76.962195
2022-05-11,76.919296
2022-05-12,76.54366
2022-05-13,76.727877
2022-05-16,76.65847
2022-05-17,76.675056
2022-05-18,76.044208
2022-05-19,76.130884
2022-05-20,76.261498
2022-05-23,76.506099
2022-05-24,76.633493
2022-05-25,77.599218
2022-05-26,78.721833
2022-05-27,79.303091
2022-05-31,79.158783
2022-06-01,78.741245
2022-06-02,78.759552
2022-06-03,78.377289
2022-06-06,78.121899
2022-06-07,77.898104
2022-06-08,77.672934
2022-06-09,77.172767
2022-06-10,76.232305
2022-06-13,74.00287
2022-06-14,74.000812
2022-06-15,74.891625
2022-06-16,73.777462
2022-06-17,74.127933
2022-06-21,74.300236
2022-06-22,74.023089
2022-06-23,74.174005
2022-06-24,74.801285
2022-06-27,74.76152
2022-06-28,74.001755
2022-06-29,73.399066
2022-06-30,73.217844
2022-07-01,73.170753
2022-07-05,73.176951
2022-07-06,73.519351
2022-07-07,74.265456
2022-07-08,74.392824
2022-07-11,74.418822
2022-07-12,74.47526
2022-07-13,74.377735
2022-07-14,73.967899
2022-07-15,74.659516
2022-07-18,74.967775
2022-07-19,75.390005
2022-07-20,75.88368
2022-07-21,76.178829
2022-07-22,76.654201
2022-07-25,76.635785
2022-07-26,76.231355
2022-07-27,76.753393
2022-07-28,77.209356
2022-07-29,77.838419
2022-08-01,77.687586
2022-08-02,77.566743
2022-08-03,77.713001
2022-08-04,77.990009
2022-08-05,77.724756
2022-08-08,78.027207
2022-08-09,77.585906
2022-08-10,78.276522
2022-08-11,78.362788
2022-08-12,78.418462
2022-08-15,78.477553
2022-08-16,78.252036
2022-08-17,77.724949
2022-08-18,77.662064
2022-08-19,77.085408
2022-08-22,76.299547
2022-08-23,76.237573
2022-08-24,76.271439
2022-08-25,76.676303
2022-08-26,76.256853
2022-08-29,75.738606
2022-08-30,75.166787
2022-08-31,74.813344
2022-09-01,73.990411
2022-09-02,74.406231
2022-09-06,74.239802
2022-09-07,74.671049
2022-09-08,75.082
2022-09-09,75.684497
2022-09-12,75.870734
2022-09-13,74.728883
2022-09-14,74.657848
2022-09-15,74.238955
2022-09-16,73.709401
2022-09-19,74.023296
2022-09-20,73.771096
2022-09-21,73.932902
2022-09-22,73.155246
2022-09-23,72.375198
2022-09-26,71.752301
2022-09-27,71.413096
2022-09-28,71.79224
2022-09-29,71.272015
2022-09-30,71.617851
2022-10-03,71.82489
2022-10-04,72.960456
2022-10-05,72.766611
2022-10-06,72.920622
2022-10-07,72.456041
2022-10-10,72.443759
2022-10-11,71.670188
2022-10-12,71.652484
2022-10-13,71.53721
2022-10-14,71.684631
2022-10-17,72.174264
2022-10-18,72.517202
2022-10-19,71.958727
2022-10-20,71.867894
2022-10-21,71.920124
2022-10-24,72.123802
2022-10-25,72.635374
2022-10-26,72.97204
2022-10-27,73.48625
2022-10-28,73.882583
2022-10-31,73.458461
2022-11-01,73.192194
2022-11-02,73.051358
2022-11-03,72.322696
2022-11-04,72.478109
2022-11-07,72.572132
2022-11-08,72.486329
2022-11-09,71.947449
2022-11-10,73.455709
2022-11-11,73.538931
2022-11-14,73.81424
2022-11-15,74.128923
2022-11-16,74.134587
2022-11-17,73.703527
2022-11-18,73.872976
2022-11-21,73.938599
2022-11-22,74.281754
2022-11-23,74.711239
2022-11-25,74.844998
2022-11-28,74.393139
2022-11-29,74.25708
2022-11-30,74.775917
2022-12-01,75.127075
2022-12-02,75.103415
2022-12-05,74.819722
2022-12-06,74.563822
2022-12-07,74.657348
2022-12-08,74.857833
2022-12-09,74.941113
2022-12-12,75.060425
2022-12-13,75.651681
2022-12-14,75.650897
2022-12-15,74.785364
2022-12-16,74.387013
2022-12-19,74.144949
2022-12-20,73.923829
2022-12-21,74.355221
2022-12-22,74.119865
2022-12-23,74.086602
2022-12-27,73.953753
2022-12-28,73.284857
2022-12-29,73.090449
2022-12-30,73.210785
2023-01-03,73.683877
2023-01-04,74.241743
2023-01-05,74.193257
2023-01-06,75.159838
2023-01-09,75.608875
2023-01-10,75.521058
2023-01-11,75.877174
2023-01-12,76.242273
2023-01-13,76.234712
2023-01-17,76.253422
2023-01-18,76.536369
2023-01-19,75.973995
2023-01-20,75.852945
2023-01-23,76.058062
2023-01-24,76.020668
2023-01-25,76.004961
2023-01-26,76.22124
2023-01-27,76.172016
2023-01-30,75.944502
2023-01-31,76.084066
2023-02-01,76.12381
2023-02-02,77.089745
2023-02-03,76.56065
2023-02-06,75.923736
2023-02-07,75.930181
2023-02-08,75.76881
2023-02-09,75.530067
2023-02-10,74.882992
2023-02-13,75.009034
2023-02-14,74.834441
2023-02-15,74.690061
2023-02-16,74.369865
2023-02-17,74.180331
2023-02-21,73.450249
2023-02-22,73.869317
2023-02-23,74.4373
2023-02-24,74.127752
2023-02-27,74.555048
2023-02-28,74.505419
2023-03-01,73.882212
2023-03-02,73.781063
2023-03-03,74.321574
2023-03-06,74.643796
2023-03-07,74.360023
2023-03-08,73.885477
2023-03-09,73.72344
2023-03-10,73.441725
2023-03-13,73.192558
2023-03-14,73.518443
2023-03-15,72.933378
2023-03-16,73.421703
2023-03-17,73.268363
2023-03-20,73.15058
2023-03-21,73.648214
2023-03-22,73.910557
2023-03-23,73.804298
2023-03-24,73.486676
2023-03-27,73.532105
2023-03-28,73.406052
2023-03-29,73.860292
2023-03-30,74.251098
2023-03-31,74.945558
2023-04-03,74.795826
2023-04-04,74.646903
2023-04-05,74.45014
2023-04-06,74.462249
2023-04-10,74.473696
2023-04-11,74.734217
2023-04-12,74.921893
2023-04-13,75.198635
2023-04-14,75.077175
2023-04-17,74.884067
2023-04-18,75.014682
2023-04-19,74.800194
2023-04-20,74.647812
2023-04-21,74.779592
2023-04-24,74.923869
2023-04-25,74.898836
2023-04-26,74.753828
2023-04-27,74.946929
2023-04-28,75.17305
2023-05-01,74.687251
2023-05-02,74.452472
2023-05-03,74.632485
2023-05-04,74.133094
2023-05-05,74.50261
2023-05-08,74.432973
2023-05-09,74.265803
2023-05-10,74.537988
2023-05-11,74.47261
2023-05-12,74.355154
2023-05-15,74.373171
2023-05-16,74.094453
2023-05-17,74.118476
2023-05-18,73.964455
2023-05-19,74.036222
2023-05-22,74.204854
2023-05-23,74.064954
2023-05-24,73.61072
2023-05-25,73.628201
2023-05-26,73.696444
2023-05-30,74.016641
2023-05-31,73.913782
2023-06-01,73.901335
2023-06-02,74.357942
2023-06-05,74.32426
2023-06-06,74.357029
2023-06-07,74.293885
2023-06-08,74.443377
2023-06-09,74.536578
2023-06-12,74.481839
2023-06-13,74.687522
2023-06-14,74.600679
2023-06-15,74.815243
2023-06-16,74.860742
2023-06-20,74.704723
2023-06-21,74.45202
2023-06-22,74.281368
2023-06-23,74.084133
2023-06-26,74.137317
2023-06-27,74.390003
2023-06-28,74.604801
2023-06-29,74.501363
2023-06-30,74.806372
2023-07-03,74.481538
2023-07-05,74.289404
2023-07-06,73.696838
2023-07-07,73.875194
2023-07-10,74.061796
2023-07-11,74.308225
2023-07-12,75.030851
2023-07-13,75.387971
2023-07-14,75.190742
2023-07-17,75.057768
2023-07-18,75.231317
2023-07-19,75.332181
2023-07-20,75.017087
2023-07-21,75.151811
2023-07-24,75.237746
2023-07-25,75.15472
2023-07-26,75.183265
2023-07-27,75.103386
2023-07-28,75.241021
2023-07-31,75.387578
2023-08-01,74.701173
2023-08-02,74.339423
2023-08-03,74.21214
2023-08-04,74.580635
2023-08-07,74.69582
2023-08-08,74.685169
2023-08-09,74.863029
2023-08-10,74.949906
2023-08-11,74.796094
2023-08-14,74.704808
2023-08-15,74.567875
2023-08-16,74.501566
2023-08-17,74.072566
2023-08-18,73.992064
2023-08-21,73.972843
2023-08-22,74.074212
2023-08-23,74.544127
2023-08-24,74.314908
2023-08-25,74.357792
2023-08-28,74.591964
2023-08-29,74.939605
2023-08-30,75.129288
2023-08-31,75.157304
2023-09-01,74.810863
2023-09-05,74.531713
2023-09-06,74.316878
2023-09-07,74.448934
2023-09-08,74.524185
2023-09-11,74.632404
2023-09-12,74.597134
2023-09-13,74.65961
2023-09-14,74.785447
2023-09-15,74.642067
2023-09-18,74.575966
2023-09-19,74.422468
2023-09-20,74.503007
2023-09-21,74.008088
2023-09-22,74.110746
2023-09-25,73.909801
2023-09-26,73.676401
2023-09-27,73.563756
2023-09-28,73.608971
2023-09-29,73.830403
2023-10-02,72.929531
2023-10-03,72.30113
2023-10-04,72.322222
2023-10-05,72.432207
2023-10-06,72.448515
2023-10-09,72.470148
2023-10-10,73.127485
2023-10-11,73.100451
2023-10-12,72.771075
2023-10-13,72.884947
2023-10-16,72.737737
2023-10-17,72.463892
2023-10-18,72.18697
2023-10-19,72.021483
2023-10-20,71.909663
2023-10-23,72.15792
2023-10-24,72.463002
2023-10-25,72.228753
2023-10-26,72.199025
2023-10-27,72.263988
2023-10-30,72.251917
2023-10-31,72.440944
2023-11-01,72.374143
2023-11-02,73.303184
2023-11-03,73.99559
2023-11-06,73.883287
2023-11-07,73.792229
2023-11-08,73.819606
2023-11-09,73.573384
2023-11-10,73.65923
2023-11-13,73.675392
2023-11-14,74.513101
2023-11-15,74.291421
2023-11-16,74.260647
2023-11-17,74.338435
2023-11-20,74.572143
2023-11-21,74.560258
2023-11-22,74.699466
2023-11-24,74.697898
2023-11-27,74.862262
2023-11-28,75.07154
2023-11-29,75.600393
2023-11-30,75.451946
2023-12-01,75.451435
2023-12-04,75.46647
2023-12-05,75.632406
2023-12-06,75.749928
2023-12-07,75.767384
2023-12-08,75.594733
2023-12-11,75.531306
2023-12-12,75.636066
2023-12-13,76.311805
2023-12-14,76.930961
2023-12-15,76.768206
2023-12-18,76.719162
2023-12-19,76.976992
2023-12-20,77.16873
2023-12-21,77.239748
2023-12-22,77.324028
2023-12-26,77.40461
2023-12-27,77.645427
2023-12-28,77.586218
2023-12-29,77.546822
2024-01-02,77.120318
2024-01-03,76.679684
2024-01-04,76.611151
2024-01-05,76.63846
2024-01-08,76.871015
2024-01-09,76.996327
2024-01-10,77.175144
2024-01-11,77.195193
2024-01-12,77.386338
2024-01-16,77.054637
2024-01-17,76.695934
2024-01-18,76.841673
2024-01-19,76.884887
2024-01-22,77.16319
2024-01-23,76.999756
2024-01-24,77.134431
2024-01-25,77.340995
2024-01-26,77.401444
2024-01-29,77.536567
2024-01-30,77.470025
2024-01-31,77.391863
2024-02-01,77.260375
2024-02-02,77.031337
2024-02-05,76.696575
2024-02-06,76.973511
2024-02-07,77.067638
2024-02-08,77.0615
2024-02-09,77.13992
2024-02-12,77.175323
2024-02-13,76.626258
2024-02-14,76.802414
2024-02-15,76.969808
2024-02-16,76.797407
2024-02-20,76.904258
2024-02-21,76.838962
2024-02-22,77.125488
2024-02-23,77.184871
2024-02-26,77.160635
2024-02-27,77.13468
2024-02-28,77.085155
2024-02-29,77.184751
2024-03-01,76.90691
2024-03-04,76.9759
2024-03-05,76.997061
2024-03-06,77.142387
2024-03-07,77.281675
2024-03-08,77.378168
2024-03-11,77.310598
2024-03-12,77.340148
2024-03-13,77.3979
2024-03-14,77.125479
2024-03-15,77.053206
2024-03-18,77.177098
2024-03-19,77.381642
2024-03-20,77.40966
2024-03-21,77.503083
2024-03-22,77.526411
2024-03-25,77.50388
2024-03-26,77.449178
2024-03-27,77.538847
2024-03-28,77.596082
2024-03-29,77.596082
2024-03-31,77.596082
2024-04-01,76.984455
2024-04-02,76.724615
2024-04-03,76.808916
2024-04-04,76.922752
2024-04-05,76.822723
2024-04-08,76.851013
2024-04-09,77.007764
2024-04-10,76.466687
2024-04-11,76.372614
2024-04-12,76.248411
2024-04-15,75.963001
2024-04-16,75.673801
2024-04-17,75.787248
2024-04-18,75.727623
2024-04-19,75.872714
2024-04-22,76.150827
2024-04-23,76.484587
2024-04-24,76.377428
2024-04-25,76.104953
2024-04-26,76.420629
2024-04-29,76.654186
2024-04-30,76.410496
2024-05-01,76.19464
2024-05-02,76.442977
2024-05-03,76.853791
2024-05-06,76.987669
2024-05-07,76.962256
2024-05-08,76.776436
2024-05-09,76.836109
2024-05-10,76.726999
2024-05-13,76.778695
2024-05-14,76.806744
2024-05-15,77.145932
2024-05-16,77.117172
2024-05-17,77.065181
2024-05-20,77.123193
2024-05-21,77.19127
2024-05-22,77.028739
2024-05-23,76.848952
2024-05-24,76.841594
2024-05-28,76.806115
2024-05-29,76.524407
2024-05-30,76.630446
2024-05-31,76.864088
2024-06-03,76.77514
2024-06-04,76.842746
2024-06-05,77.038429
2024-06-06,77.040142
2024-06-07,76.778731
2024-06-10,76.771599
2024-06-11,76.870045
2024-06-12,77.329668
2024-06-13,77.283805
2024-06-14,76.963991
2024-06-17,76.987837
2024-06-18,77.221698
2024-06-20,77.115352
2024-06-21,77.1589
2024-06-24,77.305469
2024-06-25,77.277191
2024-06-26,77.143913
2024-06-27,77.201944
2024-06-28,77.230673
2024-07-01,76.705115
2024-07-02,76.756604
2024-07-03,76.902253
2024-07-05,77.099275
2024-07-08,77.19509
2024-07-09,77.209222
2024-07-10,77.323802
2024-07-11,77.613726
2024-07-12,77.75628
2024-07-15,77.830858
2024-07-16,78.098836
2024-07-17,78.050699
2024-07-18,78.008702
2024-07-19,77.896238
2024-07-22,78.077551
2024-07-23,78.168412
2024-07-24,78.018263
2024-07-25,78.09135
2024-07-26,78.218335
2024-07-29,78.18998
2024-07-30,78.180237
2024-07-31,78.418222
2024-08-01,77.952181
2024-08-02,77.652541
2024-08-05,77.112306
2024-08-06,77.682104
2024-08-07,77.805059
2024-08-08,77.908892
2024-08-09,77.905871
2024-08-12,77.980455
2024-08-13,78.129984
2024-08-14,78.271807
2024-08-15,78.394918
2024-08-16,78.520121
2024-08-19,78.715022
2024-08-20,78.7848
2024-08-21,78.871136
2024-08-22,78.828737
2024-08-23,79.142932
2024-08-26,79.178696
2024-08-27,79.170773
2024-08-28,79.12896
2024-08-29,79.205609
2024-08-30,79.212473
2024-09-03,78.663983
2024-09-04,78.8651
2024-09-05,79.078776
2024-09-06,79.024474
2024-09-09,79.166723
2024-09-10,79.104804
2024-09-11,79.102907
2024-09-12,79.2551
2024-09-13,79.414391
2024-09-16,79.645651
2024-09-17,79.7447
2024-09-18,79.836161
2024-09-19,80.130712
2024-09-20,80.00907
2024-09-23,79.980862
2024-09-24,79.982929
2024-09-25,79.939284
2024-09-26,79.936689
2024-09-27,80.131923
2024-09-30,80.104696
2024-10-01,79.766374
2024-10-02,79.715206
2024-10-03,79.668927
2024-10-04,79.596983
2024-10-07,79.33334
2024-10-08,79.347873
2024-10-09,79.353446
2024-10-10,79.290688
2024-10-11,79.383512
2024-10-14,79.427048
2024-10-15,79.522822
2024-10-16,79.659281
2024-10-17,79.565849
2024-10-18,79.62792
2024-10-21,79.464247
2024-10-22,79.350538
2024-10-23,79.130152
2024-10-24,79.298489
2024-10-25,79.290863
2024-10-28,79.378438
2024-10-29,79.357847
2024-10-30,79.379445
2024-10-31,79.224279
2024-11-01,78.901929
2024-11-04,78.967239
2024-11-05,78.950186
2024-11-06,79.040038
2024-11-07,79.339346
2024-11-08,79.544279
2024-11-11,79.595637
2024-11-12,79.330457
2024-11-13,79.354831
2024-11-14,79.358951
2024-11-15,79.101633
2024-11-18,79.22087
2024-11-19,79.345516
2024-11-20,79.321622
2024-11-21,79.422654
2024-11-22,79.410408
2024-11-25,79.631137
2024-11-26,79.55832
2024-11-27,79.625575
2024-11-29,79.766504
2024-12-02,79.482317
2024-12-03,79.534368
2024-12-04,79.635835
2024-12-05,79.643779
2024-12-06,79.763119
2024-12-09,79.7631
2024-12-10,79.721652
2024-12-11,79.76134
2024-12-12,79.643502
2024-12-13,79.456251
2024-12-16,79.49153
2024-12-17,79.335511
2024-12-18,78.679754
2024-12-19,78.287465
2024-12-20,78.495613
2024-12-23,78.436126
2024-12-24,78.45247
2024-12-26,78.500313
2024-12-27,78.493637
2024-12-30,78.512883
2024-12-31,78.609029
2025-01-02,78.726996
2025-01-03,78.892299
2025-01-06,79.062497
2025-01-07,78.938157
2025-01-08,78.808471
2025-01-10,78.589513
2025-01-13,78.474271
2025-01-14,78.658892
2025-01-15,79.150582
2025-01-16,79.175636
2025-01-17,79.332759
2025-01-21,79.53934
2025-01-22,79.557646
2025-01-23,79.482152
2025-01-24,79.584921
2025-01-27,79.53897
2025-01-28,79.658029
2025-01-29,79.651271
2025-01-30,79.746516
2025-01-31,79.719151
2025-02-03,79.235067
2025-02-04,79.327526
2025-02-05,79.509781
2025-02-06,79.522872
2025-02-07,79.344817
2025-02-10,79.476719
2025-02-11,79.378514
2025-02-12,79.243119
2025-02-13,79.460827
2025-02-14,79.61366
2025-02-18,79.618606
2025-02-19,79.555653
2025-02-20,79.619969
2025-02-21,79.570731
2025-02-24,79.655859
2025-02-25,79.748735
2025-02-26,79.952232
2025-02-27,79.929078
2025-02-28,79.919417
2025-03-03,79.525559
2025-03-04,79.430279
2025-03-05,79.508267
2025-03-06,79.297329
2025-03-07,79.307432
2025-03-10,79.134037
2025-03-11,78.980269
2025-03-12,78.963484
2025-03-13,78.540499
2025-03-14,78.827235
2025-03-17,78.966238
2025-03-18,78.908176
2025-03-19,79.138328
2025-03-20,79.227735
2025-03-21,79.113433
2025-03-24,79.378511
2025-03-25,79.357686
2025-03-26,79.074517
2025-03-27,78.943339
2025-03-28,78.68636
2025-03-31,78.712886
2025-04-01,78.49125
2025-04-02,78.607706
2025-04-03,77.879689
2025-04-04,76.998323
2025-04-07,76.304791
2025-04-08,76.253344
2025-04-09,76.638273
2025-04-10,76.37083
2025-04-11,76.502516
2025-04-14,77.099511
2025-04-15,77.256208
2025-04-16,77.250034
2025-04-17,77.583379
2025-04-21,77.260436
2025-04-22,77.615506
2025-04-23,78.172119
2025-04-24,78.296818
2025-04-25,78.498265
2025-04-28,78.551744
2025-04-29,78.620738
2025-04-30,78.389776
2025-05-01,78.231608
2025-05-02,78.371826
2025-05-05,78.361686
2025-05-06,78.346465
2025-05-07,78.358288
2025-05-08,78.534546
2025-05-09,78.526576
2025-05-12,79.085418
2025-05-13,79.277058
2025-05-14,79.099138
2025-05-15,78.98904
2025-05-16,79.099647
2025-05-19,79.085651
2025-05-20,79.146895
2025-05-21,78.857926
2025-05-22,78.845302
2025-05-23,78.729486
2025-05-27,79.186661
2025-05-28,79.180915
2025-05-29,79.339624
2025-05-30,79.323523
2025-06-02,78.956537
2025-06-03,79.122101
2025-06-04,79.262383
2025-06-05,79.247718
2025-06-06,79.224271
2025-06-09,79.223447
2025-06-10,79.300986
2025-06-11,79.452759
2025-06-12,79.441259
2025-06-13,79.294645
2025-06-16,79.449697
2025-06-17,79.365859
2025-06-18,79.448212
2025-06-20,79.54142
2025-06-23,79.708436
2025-06-24,79.959342
2025-06-25,80.040884
2025-06-26,80.192143
2025-06-27,80.238891
2025-06-30,80.416881
2025-07-01,80.085105
2025-07-02,80.132694
2025-07-03,80.161679
2025-07-07,80.063333
2025-07-08,79.988332
2025-07-09,80.076896
2025-07-10,80.091223
2025-07-11,79.94179
2025-07-14,79.99127
2025-07-15,79.89105
2025-07-16,79.916921
2025-07-17,80.041944
2025-07-18,80.11648
2025-07-21,80.282705
2025-07-22,80.365425
2025-07-23,80.397479
2025-07-24,80.37057
2025-07-25,80.376787
2025-07-28,80.416934
2025-07-29,80.445435
2025-07-30,80.28452
2025-07-31,80.314815
2025-08-01,79.762993
2025-08-04,80.025654
2025-08-05,80.052565
2025-08-06,80.098028
2025-08-07,80.08642
2025-08-08,80.072396
2025-08-11,80.099855
2025-08-12,80.208336
2025-08-13,80.414251
2025-08-14,80.313619
2025-08-15,80.32555
2025-08-18,80.348893
2025-08-19,80.360577
2025-08-20,80.322434
2025-08-21,80.238661
2025-08-22,80.577525
2025-08-25,80.663858
2025-08-26,80.758161
2025-08-27,80.828778
2025-08-28,80.908203
2025-08-29,80.878516
2025-09-02,80.271678
2025-09-03,80.42106
2025-09-04,80.594285
2025-09-05,80.775561
2025-09-08,80.804192
2025-09-09,80.724578
2025-09-10,80.827883
2025-09-11,80.961652
2025-09-12,80.930675
2025-09-15,81.048564
2025-09-16,81.071043
2025-09-17,81.045122
2025-09-18,81.139364
2025-09-19,81.150087
2025-09-22,81.167447
2025-09-23,81.177854
2025-09-24,81.109392
2025-09-25,80.885063
2025-09-26,80.924707
2025-09-29,81.030017
2025-09-30,81.008775
2025-10-01,80.719891
2025-10-02,80.741848
2025-10-03,80.751413
2025-10-06,80.779968
2025-10-07,80.720896
2025-10-08,80.679994
